"1076","IN","India","Gujarat","Vapi INA","91"
"1077","IN","India","Gujarat","Vartej","91"
"1078","IN","India","Gujarat","Vasad","91"
"1079","IN","India","Gujarat","Vasna Borsad INA","91"
"1080","IN","India","Gujarat","Vaso","91"
"1081","IN","India","Gujarat","Veraval","91"
"1082","IN","India","Gujarat","Vidyanagar","91"
"1083","IN","India","Gujarat","Vijalpor","91"
"1084","IN","India","Gujarat","Vijapur","91"
"1085","IN","India","Gujarat","Vinchhiya","91"
"1086","IN","India","Gujarat","Vinzol","91"
"1087","IN","India","Gujarat","Virpur","91"
"1088","IN","India","Gujarat","Visavadar","91"
"1089","IN","India","Gujarat","Visnagar","91"
"1090","IN","India","Gujarat","Vyara","91"
"1091","IN","India","Gujarat","Wadhwan","91"
"1092","IN","India","Gujarat","Waghai","91"
"1093","IN","India","Gujarat","Waghodia","91"
"1094","IN","India","Gujarat","Wankaner","91"
"1095","IN","India","Gujarat","Zalod","91"
"1096","IN","India","Haryana","Ambala","91"
"1097","IN","India","Haryana","Ambala Cantt","91"
"1098","IN","India","Haryana","Asan Khurd","91"
"1099","IN","India","Haryana","Asandh","91"
"1100","IN","India","Haryana","Ateli","91"
"1101","IN","India","Haryana","Babiyal","91"
"1102","IN","India","Haryana","Bahadurgarh","91"
"1103","IN","India","Haryana","Ballabgarh","91"
"1104","IN","India","Haryana","Barwala","91"
"1105","IN","India","Haryana","Bawal","91"
"1106","IN","India","Haryana","Bawani Khera","91"
"1107","IN","India","Haryana","Beri","91"
"1108","IN","India","Haryana","Bhiwani","91"
"1109","IN","India","Haryana","Bilaspur","91"
"1110","IN","India","Haryana","Buria","91"
"1111","IN","India","Haryana","Charkhi Dadri","91"
"1112","IN","India","Haryana","Chhachhrauli","91"
"1113","IN","India","Haryana","Chita","91"
"1114","IN","India","Haryana","Dabwali","91"
"1115","IN","India","Haryana","Dharuhera","91"
"1116","IN","India","Haryana","Dundahera","91"
"1117","IN","India","Haryana","Ellenabad","91"
"1118","IN","India","Haryana","Farakhpur","91"
"1119","IN","India","Haryana","Faridabad","91"
"1120","IN","India","Haryana","Farrukhnagar","91"
"1121","IN","India","Haryana","Fatehabad","91"
"1122","IN","India","Haryana","Firozpur Jhirka","91"
"1123","IN","India","Haryana","Gannaur","91"
"1124","IN","India","Haryana","Ghraunda","91"
"1125","IN","India","Haryana","Gohana","91"
"1126","IN","India","Haryana","Gurgaon","91"
"1127","IN","India","Haryana","Haileymandi","91"
"1128","IN","India","Haryana","Hansi","91"
"1129","IN","India","Haryana","Hasanpur","91"
"1130","IN","India","Haryana","Hathin","91"
"1131","IN","India","Haryana","Hisar","91"
"1132","IN","India","Haryana","Hissar","91"
"1133","IN","India","Haryana","Hodal","91"
"1134","IN","India","Haryana","Indri","91"
"1135","IN","India","Haryana","Jagadhri","91"
"1136","IN","India","Haryana","Jakhal Mandi","91"
"1137","IN","India","Haryana","Jhajjar","91"
"1138","IN","India","Haryana","Jind","91"
"1139","IN","India","Haryana","Julana","91"
"1140","IN","India","Haryana","Kaithal","91"
"1141","IN","India","Haryana","Kalanur","91"
"1142","IN","India","Haryana","Kalanwali","91"
"1143","IN","India","Haryana","Kalayat","91"
"1144","IN","India","Haryana","Kalka","91"
"1145","IN","India","Haryana","Kanina","91"
"1146","IN","India","Haryana","Kansepur","91"
"1147","IN","India","Haryana","Kardhan","91"
"1148","IN","India","Haryana","Karnal","91"
"1149","IN","India","Haryana","Kharkhoda","91"
"1150","IN","India","Haryana","Kheri Sampla","91"
"1151","IN","India","Haryana","Kundli","91"
"1152","IN","India","Haryana","Kurukshetra","91"
"1153","IN","India","Haryana","Ladrawan","91"
"1154","IN","India","Haryana","Ladwa","91"
"1155","IN","India","Haryana","Loharu","91"
"1156","IN","India","Haryana","Maham","91"
"1157","IN","India","Haryana","Mahendragarh","91"
"1158","IN","India","Haryana","Mustafabad","91"
"1159","IN","India","Haryana","Nagai Chaudhry","91"
"1160","IN","India","Haryana","Narayangarh","91"
"1161","IN","India","Haryana","Narnaul","91"
"1162","IN","India","Haryana","Narnaund","91"
"1163","IN","India","Haryana","Narwana","91"
"1164","IN","India","Haryana","Nilokheri","91"
"1165","IN","India","Haryana","Nuh","91"
"1166","IN","India","Haryana","Palwal","91"
"1167","IN","India","Haryana","Panchkula","91"
"1168","IN","India","Haryana","Panipat","91"
"1169","IN","India","Haryana","Panipat Taraf Ansar","91"
"1170","IN","India","Haryana","Panipat Taraf Makhdum Zadgan","91"
"1171","IN","India","Haryana","Panipat Taraf Rajputan","91"
"1172","IN","India","Haryana","Pehowa","91"
"1173","IN","India","Haryana","Pinjaur","91"
"1174","IN","India","Haryana","Punahana","91"
"1175","IN","India","Haryana","Pundri","91"
"1176","IN","India","Haryana","Radaur","91"
"1177","IN","India","Haryana","Raipur Rani","91"
"1178","IN","India","Haryana","Rania","91"
"1179","IN","India","Haryana","Ratiya","91"
"1180","IN","India","Haryana","Rewari","91"
"1181","IN","India","Haryana","Rohtak","91"
"1182","IN","India","Haryana","Ropar","91"
"1183","IN","India","Haryana","Sadauri","91"
"1184","IN","India","Haryana","Safidon","91"
"1185","IN","India","Haryana","Samalkha","91"
"1186","IN","India","Haryana","Sankhol","91"
"1187","IN","India","Haryana","Sasauli","91"
"1188","IN","India","Haryana","Shahabad","91"
"1189","IN","India","Haryana","Sirsa","91"
"1190","IN","India","Haryana","Siwani","91"
"1191","IN","India","Haryana","Sohna","91"
"1192","IN","India","Haryana","Sonipat","91"
"1193","IN","India","Haryana","Sukhrali","91"
"1194","IN","India","Haryana","Taoru","91"
"1195","IN","India","Haryana","Taraori","91"
"1196","IN","India","Haryana","Tauru","91"
"1197","IN","India","Haryana","Thanesar","91"
"1198","IN","India","Haryana","Tilpat","91"
"1199","IN","India","Haryana","Tohana","91"
"1200","IN","India","Haryana","Tosham","91"
"1201","IN","India","Haryana","Uchana","91"
"1202","IN","India","Haryana","Uklana Mandi","91"
"1203","IN","India","Haryana","Uncha Siwana","91"
"1204","IN","India","Haryana","Yamunanagar","91"
"1205","IN","India","Himachal Pradesh","Arki","91"
"1206","IN","India","Himachal Pradesh","Baddi","91"
"1207","IN","India","Himachal Pradesh","Bakloh","91"
"1208","IN","India","Himachal Pradesh","Banjar","91"
"1209","IN","India","Himachal Pradesh","Bhota","91"
"1210","IN","India","Himachal Pradesh","Bhuntar","91"
"1211","IN","India","Himachal Pradesh","Bilaspur","91"
"1212","IN","India","Himachal Pradesh","Chamba","91"
"1213","IN","India","Himachal Pradesh","Chaupal","91"
"1214","IN","India","Himachal Pradesh","Chuari Khas","91"
"1215","IN","India","Himachal Pradesh","Dagshai","91"
"1216","IN","India","Himachal Pradesh","Dalhousie","91"
"1217","IN","India","Himachal Pradesh","Dalhousie Cantonment","91"
"1218","IN","India","Himachal Pradesh","Damtal","91"
"1219","IN","India","Himachal Pradesh","Daulatpur","91"
"1220","IN","India","Himachal Pradesh","Dera Gopipur","91"
"1221","IN","India","Himachal Pradesh","Dhalli","91"
"1222","IN","India","Himachal Pradesh","Dharamshala","91"
"1223","IN","India","Himachal Pradesh","Gagret","91"
"1224","IN","India","Himachal Pradesh","Ghamarwin","91"
"1225","IN","India","Himachal Pradesh","Hamirpur","91"
"1226","IN","India","Himachal Pradesh","Jawala Mukhi","91"
"1227","IN","India","Himachal Pradesh","Jogindarnagar","91"
"1228","IN","India","Himachal Pradesh","Jubbal","91"
"1229","IN","India","Himachal Pradesh","Jutogh","91"
"1230","IN","India","Himachal Pradesh","Kala Amb","91"
"1231","IN","India","Himachal Pradesh","Kalpa","91"
"1232","IN","India","Himachal Pradesh","Kangra","91"
"1233","IN","India","Himachal Pradesh","Kasauli","91"
"1234","IN","India","Himachal Pradesh","Kot Khai","91"
"1235","IN","India","Himachal Pradesh","Kullu","91"
"1236","IN","India","Himachal Pradesh","Kulu","91"
"1237","IN","India","Himachal Pradesh","Manali","91"
"1238","IN","India","Himachal Pradesh","Mandi","91"
"1239","IN","India","Himachal Pradesh","Mant Khas","91"
"1240","IN","India","Himachal Pradesh","Mehatpur Basdehra","91"
"1241","IN","India","Himachal Pradesh","Nadaun","91"
"1242","IN","India","Himachal Pradesh","Nagrota","91"
"1243","IN","India","Himachal Pradesh","Nahan","91"
"1244","IN","India","Himachal Pradesh","Naina Devi","91"
"1245","IN","India","Himachal Pradesh","Nalagarh","91"
"1246","IN","India","Himachal Pradesh","Narkanda","91"
"1247","IN","India","Himachal Pradesh","Nurpur","91"
"1248","IN","India","Himachal Pradesh","Palampur","91"
"1249","IN","India","Himachal Pradesh","Pandoh","91"
"1250","IN","India","Himachal Pradesh","Paonta Sahib","91"
"1251","IN","India","Himachal Pradesh","Parwanoo","91"
"1252","IN","India","Himachal Pradesh","Parwanu","91"
"1253","IN","India","Himachal Pradesh","Rajgarh","91"
"1254","IN","India","Himachal Pradesh","Rampur","91"
"1255","IN","India","Himachal Pradesh","Rawalsar","91"
"1256","IN","India","Himachal Pradesh","Rohru","91"
"1257","IN","India","Himachal Pradesh","Sabathu","91"
"1258","IN","India","Himachal Pradesh","Santokhgarh","91"
"1259","IN","India","Himachal Pradesh","Sarahan","91"
"1260","IN","India","Himachal Pradesh","Sarka Ghat","91"
"1261","IN","India","Himachal Pradesh","Seoni","91"
"1262","IN","India","Himachal Pradesh","Shimla","91"
"1263","IN","India","Himachal Pradesh","Sirmaur","91"
"1264","IN","India","Himachal Pradesh","Solan","91"
"1265","IN","India","Himachal Pradesh","Solon","91"
"1266","IN","India","Himachal Pradesh","Sundarnagar","91"
"1267","IN","India","Himachal Pradesh","Sundernagar","91"
"1268","IN","India","Himachal Pradesh","Talai","91"
"1269","IN","India","Himachal Pradesh","Theog","91"
"1270","IN","India","Himachal Pradesh","Tira Sujanpur","91"
"1271","IN","India","Himachal Pradesh","Una","91"
"1272","IN","India","Himachal Pradesh","Yol","91"
"1273","IN","India","Jammu and Kashmir","Achabal","91"
"1274","IN","India","Jammu and Kashmir","Akhnur","91"
"1275","IN","India","Jammu and Kashmir","Anantnag","91"
"1276","IN","India","Jammu and Kashmir","Arnia","91"
"1277","IN","India","Jammu and Kashmir","Awantipora","91"
"1278","IN","India","Jammu and Kashmir","Badami Bagh","91"
"1279","IN","India","Jammu and Kashmir","Bandipur","91"
"1280","IN","India","Jammu and Kashmir","Banihal","91"
"1281","IN","India","Jammu and Kashmir","Baramula","91"
"1282","IN","India","Jammu and Kashmir","Baramulla","91"
"1283","IN","India","Jammu and Kashmir","Bari Brahmana","91"
"1284","IN","India","Jammu and Kashmir","Bashohli","91"
"1285","IN","India","Jammu and Kashmir","Batote","91"
"1286","IN","India","Jammu and Kashmir","Bhaderwah","91"
"1287","IN","India","Jammu and Kashmir","Bijbiara","91"
"1288","IN","India","Jammu and Kashmir","Billawar","91"
"1289","IN","India","Jammu and Kashmir","Birwah","91"
"1290","IN","India","Jammu and Kashmir","Bishna","91"
"1291","IN","India","Jammu and Kashmir","Budgam","91"
"1292","IN","India","Jammu and Kashmir","Charari Sharief","91"
"1293","IN","India","Jammu and Kashmir","Chenani","91"
"1294","IN","India","Jammu and Kashmir","Doda","91"
"1295","IN","India","Jammu and Kashmir","Duru-Verinag","91"
"1296","IN","India","Jammu and Kashmir","Gandarbat","91"
"1297","IN","India","Jammu and Kashmir","Gho Manhasan","91"
"1298","IN","India","Jammu and Kashmir","Gorah Salathian","91"
"1299","IN","India","Jammu and Kashmir","Gulmarg","91"
"1300","IN","India","Jammu and Kashmir","Hajan","91"
"1301","IN","India","Jammu and Kashmir","Handwara","91"
"1302","IN","India","Jammu and Kashmir","Hiranagar","91"
"1303","IN","India","Jammu and Kashmir","Jammu","91"
"1304","IN","India","Jammu and Kashmir","Jammu Cantonment","91"
"1305","IN","India","Jammu and Kashmir","Jammu Tawi","91"
"1306","IN","India","Jammu and Kashmir","Jourian","91"
"1307","IN","India","Jammu and Kashmir","Kargil","91"
"1308","IN","India","Jammu and Kashmir","Kathua","91"
"1309","IN","India","Jammu and Kashmir","Katra","91"
"1310","IN","India","Jammu and Kashmir","Khan Sahib","91"
"1311","IN","India","Jammu and Kashmir","Khour","91"
"1312","IN","India","Jammu and Kashmir","Khrew","91"
"1313","IN","India","Jammu and Kashmir","Kishtwar","91"
"1314","IN","India","Jammu and Kashmir","Kud","91"
"1315","IN","India","Jammu and Kashmir","Kukernag","91"
"1316","IN","India","Jammu and Kashmir","Kulgam","91"
"1317","IN","India","Jammu and Kashmir","Kunzer","91"
"1318","IN","India","Jammu and Kashmir","Kupwara","91"
"1319","IN","India","Jammu and Kashmir","Lakhenpur","91"
"1320","IN","India","Jammu and Kashmir","Leh","91"
"1321","IN","India","Jammu and Kashmir","Magam","91"
"1322","IN","India","Jammu and Kashmir","Mattan","91"
"1323","IN","India","Jammu and Kashmir","Naushehra","91"
"1324","IN","India","Jammu and Kashmir","Pahalgam","91"
"1325","IN","India","Jammu and Kashmir","Pampore","91"
"1326","IN","India","Jammu and Kashmir","Parole","91"
"1327","IN","India","Jammu and Kashmir","Pattan","91"
"1328","IN","India","Jammu and Kashmir","Pulwama","91"
"1329","IN","India","Jammu and Kashmir","Punch","91"
"1330","IN","India","Jammu and Kashmir","Qazigund","91"
"1331","IN","India","Jammu and Kashmir","Rajauri","91"
"1332","IN","India","Jammu and Kashmir","Ramban","91"
"1333","IN","India","Jammu and Kashmir","Ramgarh","91"
"1334","IN","India","Jammu and Kashmir","Ramnagar","91"
"1335","IN","India","Jammu and Kashmir","Ranbirsingh Pora","91"
"1336","IN","India","Jammu and Kashmir","Reasi","91"
"1337","IN","India","Jammu and Kashmir","Rehambal","91"
"1338","IN","India","Jammu and Kashmir","Samba","91"
"1339","IN","India","Jammu and Kashmir","Shupiyan","91"
"1340","IN","India","Jammu and Kashmir","Sopur","91"
"1341","IN","India","Jammu and Kashmir","Srinagar","91"
"1342","IN","India","Jammu and Kashmir","Sumbal","91"
"1343","IN","India","Jammu and Kashmir","Sunderbani","91"
"1344","IN","India","Jammu and Kashmir","Talwara","91"
"1345","IN","India","Jammu and Kashmir","Thanamandi","91"
"1346","IN","India","Jammu and Kashmir","Tral","91"
"1347","IN","India","Jammu and Kashmir","Udhampur","91"
"1348","IN","India","Jammu and Kashmir","Uri","91"
"1349","IN","India","Jammu and Kashmir","Vijaypur","91"
"1350","IN","India","Jharkhand","Adityapur","91"
"1351","IN","India","Jharkhand","Amlabad","91"
"1352","IN","India","Jharkhand","Angarpathar","91"
"1353","IN","India","Jharkhand","Ara","91"
"1354","IN","India","Jharkhand","Babua Kalan","91"
"1355","IN","India","Jharkhand","Bagbahra","91"
"1356","IN","India","Jharkhand","Baliapur","91"
"1357","IN","India","Jharkhand","Baliari","91"
"1358","IN","India","Jharkhand","Balkundra","91"
"1359","IN","India","Jharkhand","Bandhgora","91"
"1360","IN","India","Jharkhand","Barajamda","91"
"1361","IN","India","Jharkhand","Barhi","91"
"1362","IN","India","Jharkhand","Barka Kana","91"
"1363","IN","India","Jharkhand","Barki Saraiya","91"
"1364","IN","India","Jharkhand","Barughutu","91"
"1365","IN","India","Jharkhand","Barwadih","91"
"1366","IN","India","Jharkhand","Basaria","91"
"1367","IN","India","Jharkhand","Basukinath","91"
"1368","IN","India","Jharkhand","Bermo","91"
"1369","IN","India","Jharkhand","Bhagatdih","91"
"1370","IN","India","Jharkhand","Bhaurah","91"
"1371","IN","India","Jharkhand","Bhojudih","91"
"1372","IN","India","Jharkhand","Bhuli","91"
"1373","IN","India","Jharkhand","Bokaro","91"
"1374","IN","India","Jharkhand","Borio Bazar","91"
"1375","IN","India","Jharkhand","Bundu","91"
"1376","IN","India","Jharkhand","Chaibasa","91"
"1377","IN","India","Jharkhand","Chaitudih","91"
"1378","IN","India","Jharkhand","Chakradharpur","91"
"1379","IN","India","Jharkhand","Chakulia","91"
"1380","IN","India","Jharkhand","Chandaur","91"
"1381","IN","India","Jharkhand","Chandil","91"
"1382","IN","India","Jharkhand","Chandrapura","91"
"1383","IN","India","Jharkhand","Chas","91"
"1384","IN","India","Jharkhand","Chatra","91"
"1385","IN","India","Jharkhand","Chhatatanr","91"
"1386","IN","India","Jharkhand","Chhotaputki","91"
"1387","IN","India","Jharkhand","Chiria","91"
"1388","IN","India","Jharkhand","Chirkunda","91"
"1389","IN","India","Jharkhand","Churi","91"
"1390","IN","India","Jharkhand","Daltenganj","91"
"1391","IN","India","Jharkhand","Danguwapasi","91"
"1392","IN","India","Jharkhand","Dari","91"
"1393","IN","India","Jharkhand","Deoghar","91"
"1394","IN","India","Jharkhand","Deorikalan","91"
"1395","IN","India","Jharkhand","Devghar","91"
"1396","IN","India","Jharkhand","Dhanbad","91"
"1397","IN","India","Jharkhand","Dhanwar","91"
"1398","IN","India","Jharkhand","Dhaunsar","91"
"1399","IN","India","Jharkhand","Dugda","91"
"1400","IN","India","Jharkhand","Dumarkunda","91"
"1401","IN","India","Jharkhand","Dumka","91"
"1402","IN","India","Jharkhand","Egarkunr","91"
"1403","IN","India","Jharkhand","Gadhra","91"
"1404","IN","India","Jharkhand","Garwa","91"
"1405","IN","India","Jharkhand","Ghatsila","91"
"1406","IN","India","Jharkhand","Ghorabandha","91"
"1407","IN","India","Jharkhand","Gidi","91"
"1408","IN","India","Jharkhand","Giridih","91"
"1409","IN","India","Jharkhand","Gobindpur","91"
"1410","IN","India","Jharkhand","Godda","91"
"1411","IN","India","Jharkhand","Godhar","91"
"1412","IN","India","Jharkhand","Golphalbari","91"
"1413","IN","India","Jharkhand","Gomoh","91"
"1414","IN","India","Jharkhand","Gua","91"
"1415","IN","India","Jharkhand","Gumia","91"
"1416","IN","India","Jharkhand","Gumla","91"
"1417","IN","India","Jharkhand","Haludbani","91"
"1418","IN","India","Jharkhand","Hazaribag","91"
"1419","IN","India","Jharkhand","Hesla","91"
"1420","IN","India","Jharkhand","Husainabad","91"
"1421","IN","India","Jharkhand","Isri","91"
"1422","IN","India","Jharkhand","Jadugora","91"
"1423","IN","India","Jharkhand","Jagannathpur","91"
"1424","IN","India","Jharkhand","Jamadoba","91"
"1425","IN","India","Jharkhand","Jamshedpur","91"
"1426","IN","India","Jharkhand","Jamtara","91"
"1427","IN","India","Jharkhand","Jarangdih","91"
"1428","IN","India","Jharkhand","Jaridih","91"
"1429","IN","India","Jharkhand","Jasidih","91"
"1430","IN","India","Jharkhand","Jena","91"
"1431","IN","India","Jharkhand","Jharia","91"
"1432","IN","India","Jharkhand","Jharia Khas","91"
"1433","IN","India","Jharkhand","Jhinkpani","91"
"1434","IN","India","Jharkhand","Jhumri Tilaiya","91"
"1435","IN","India","Jharkhand","Jorapokhar","91"
"1436","IN","India","Jharkhand","Jugsalai","91"
"1437","IN","India","Jharkhand","Kailudih","91"
"1438","IN","India","Jharkhand","Kalikapur","91"
"1439","IN","India","Jharkhand","Kandra","91"
"1440","IN","India","Jharkhand","Kanke","91"
"1441","IN","India","Jharkhand","Katras","91"
"1442","IN","India","Jharkhand","Kedla","91"
"1443","IN","India","Jharkhand","Kenduadih","91"
"1444","IN","India","Jharkhand","Kharkhari","91"
"1445","IN","India","Jharkhand","Kharsawan","91"
"1446","IN","India","Jharkhand","Khelari","91"
"1447","IN","India","Jharkhand","Khunti","91"
"1448","IN","India","Jharkhand","Kiri Buru","91"
"1449","IN","India","Jharkhand","Kiriburu","91"
"1450","IN","India","Jharkhand","Kodarma","91"
"1451","IN","India","Jharkhand","Kuju","91"
"1452","IN","India","Jharkhand","Kurpania","91"
"1453","IN","India","Jharkhand","Kustai","91"
"1454","IN","India","Jharkhand","Lakarka","91"
"1455","IN","India","Jharkhand","Lapanga","91"
"1456","IN","India","Jharkhand","Latehar","91"
"1457","IN","India","Jharkhand","Lohardaga","91"
"1458","IN","India","Jharkhand","Loiya","91"
"1459","IN","India","Jharkhand","Loyabad","91"
"1460","IN","India","Jharkhand","Madhupur","91"
"1461","IN","India","Jharkhand","Mahesh Mundi","91"
"1462","IN","India","Jharkhand","Maithon","91"
"1463","IN","India","Jharkhand","Malkera","91"
"1464","IN","India","Jharkhand","Mango","91"
"1465","IN","India","Jharkhand","Manoharpur","91"
"1466","IN","India","Jharkhand","Marma","91"
"1467","IN","India","Jharkhand","Meghahatuburu Forest village","91"
"1468","IN","India","Jharkhand","Mera","91"
"1469","IN","India","Jharkhand","Meru","91"
"1470","IN","India","Jharkhand","Mihijam","91"
"1471","IN","India","Jharkhand","Mugma","91"
"1472","IN","India","Jharkhand","Muri","91"
"1473","IN","India","Jharkhand","Mushabani","91"
"1474","IN","India","Jharkhand","Nagri Kalan","91"
"1475","IN","India","Jharkhand","Netarhat","91"
"1476","IN","India","Jharkhand","Nirsa","91"
"1477","IN","India","Jharkhand","Noamundi","91"
"1478","IN","India","Jharkhand","Okni","91"
"1479","IN","India","Jharkhand","Orla","91"
"1480","IN","India","Jharkhand","Pakaur","91"
"1481","IN","India","Jharkhand","Palamau","91"
"1482","IN","India","Jharkhand","Palawa","91"
"1483","IN","India","Jharkhand","Panchet","91"
"1484","IN","India","Jharkhand","Panrra","91"
"1485","IN","India","Jharkhand","Paratdih","91"
"1486","IN","India","Jharkhand","Pathardih","91"
"1487","IN","India","Jharkhand","Patratu","91"
"1488","IN","India","Jharkhand","Phusro","91"
"1489","IN","India","Jharkhand","Pondar Kanali","91"
"1490","IN","India","Jharkhand","Rajmahal","91"
"1491","IN","India","Jharkhand","Ramgarh","91"
"1492","IN","India","Jharkhand","Ranchi","91"
"1493","IN","India","Jharkhand","Ray","91"
"1494","IN","India","Jharkhand","Rehla","91"
"1495","IN","India","Jharkhand","Religara","91"
"1496","IN","India","Jharkhand","Rohraband","91"
"1497","IN","India","Jharkhand","Sahibganj","91"
"1498","IN","India","Jharkhand","Sahnidih","91"
"1499","IN","India","Jharkhand","Saraidhela","91"
"1500","IN","India","Jharkhand","Saraikela","91"
"1501","IN","India","Jharkhand","Sarjamda","91"
"1502","IN","India","Jharkhand","Saunda","91"
"1503","IN","India","Jharkhand","Sewai","91"
"1504","IN","India","Jharkhand","Sijhua","91"
"1505","IN","India","Jharkhand","Sijua","91"
"1506","IN","India","Jharkhand","Simdega","91"
"1507","IN","India","Jharkhand","Sindari","91"
"1508","IN","India","Jharkhand","Sinduria","91"
"1509","IN","India","Jharkhand","Sini","91"
"1510","IN","India","Jharkhand","Sirka","91"
"1511","IN","India","Jharkhand","Siuliban","91"
"1512","IN","India","Jharkhand","Surubera","91"
"1513","IN","India","Jharkhand","Tati","91"
"1514","IN","India","Jharkhand","Tenudam","91"
"1515","IN","India","Jharkhand","Tisra","91"
"1516","IN","India","Jharkhand","Topa","91"
"1517","IN","India","Jharkhand","Topchanchi","91"
"1518","IN","India","Karnataka","Adityanagar","91"
"1519","IN","India","Karnataka","Adityapatna","91"
"1520","IN","India","Karnataka","Afzalpur","91"
"1521","IN","India","Karnataka","Ajjampur","91"
"1522","IN","India","Karnataka","Aland","91"
"1523","IN","India","Karnataka","Almatti Sitimani","91"
"1524","IN","India","Karnataka","Alnavar","91"
"1525","IN","India","Karnataka","Alur","91"
"1526","IN","India","Karnataka","Ambikanagara","91"
"1527","IN","India","Karnataka","Anekal","91"
"1528","IN","India","Karnataka","Ankola","91"
"1529","IN","India","Karnataka","Annigeri","91"
"1530","IN","India","Karnataka","Arkalgud","91"
"1531","IN","India","Karnataka","Arsikere","91"
"1532","IN","India","Karnataka","Athni","91"
"1533","IN","India","Karnataka","Aurad","91"
"1534","IN","India","Karnataka","Badagavettu","91"
"1535","IN","India","Karnataka","Badami","91"
"1536","IN","India","Karnataka","Bagalkot","91"
"1537","IN","India","Karnataka","Bagepalli","91"
"1538","IN","India","Karnataka","Bailhongal","91"
"1539","IN","India","Karnataka","Baindur","91"
"1540","IN","India","Karnataka","Bajala","91"
"1541","IN","India","Karnataka","Bajpe","91"
"1542","IN","India","Karnataka","Banavar","91"
"1543","IN","India","Karnataka","Bangarapet","91"
"1544","IN","India","Karnataka","Bankapura","91"
"1545","IN","India","Karnataka","Bannur","91"
"1546","IN","India","Karnataka","Bantwal","91"
"1547","IN","India","Karnataka","Basavakalyan","91"
"1548","IN","India","Karnataka","Basavana Bagevadi","91"
"1549","IN","India","Karnataka","Belagula","91"
"1550","IN","India","Karnataka","Belakavadiq","91"
"1551","IN","India","Karnataka","Belgaum","91"
"1552","IN","India","Karnataka","Belgaum Cantonment","91"
"1553","IN","India","Karnataka","Bellary","91"
"1554","IN","India","Karnataka","Belluru","91"
"1555","IN","India","Karnataka","Beltangadi","91"
"1556","IN","India","Karnataka","Belur","91"
"1557","IN","India","Karnataka","Belvata","91"
"1558","IN","India","Karnataka","Bengaluru","91"
"1559","IN","India","Karnataka","Bhadravati","91"
"1560","IN","India","Karnataka","Bhalki","91"
"1561","IN","India","Karnataka","Bhatkal","91"
"1562","IN","India","Karnataka","Bhimarayanagudi","91"
"1563","IN","India","Karnataka","Bhogadi","91"
"1564","IN","India","Karnataka","Bidar","91"
"1565","IN","India","Karnataka","Bijapur","91"
"1566","IN","India","Karnataka","Bilgi","91"
"1567","IN","India","Karnataka","Birur","91"
"1568","IN","India","Karnataka","Bommanahalli","91"
"1569","IN","India","Karnataka","Bommasandra","91"
"1570","IN","India","Karnataka","Byadgi","91"
"1571","IN","India","Karnataka","Byatarayanapura","91"
"1572","IN","India","Karnataka","Chakranagar Colony","91"
"1573","IN","India","Karnataka","Challakere","91"
"1574","IN","India","Karnataka","Chamrajnagar","91"
"1575","IN","India","Karnataka","Chamundi Betta","91"
"1576","IN","India","Karnataka","Channagiri","91"
"1577","IN","India","Karnataka","Channapatna","91"
"1578","IN","India","Karnataka","Channarayapatna","91"
"1579","IN","India","Karnataka","Chickballapur","91"
"1580","IN","India","Karnataka","Chik Ballapur","91"
"1581","IN","India","Karnataka","Chikkaballapur","91"
"1582","IN","India","Karnataka","Chikmagalur","91"
"1583","IN","India","Karnataka","Chiknayakanhalli","91"
"1584","IN","India","Karnataka","Chikodi","91"
"1585","IN","India","Karnataka","Chincholi","91"
"1586","IN","India","Karnataka","Chintamani","91"
"1587","IN","India","Karnataka","Chitaguppa","91"
"1588","IN","India","Karnataka","Chitapur","91"
"1589","IN","India","Karnataka","Chitradurga","91"
"1590","IN","India","Karnataka","Coorg","91"
"1591","IN","India","Karnataka","Dandeli","91"
"1592","IN","India","Karnataka","Dargajogihalli","91"
"1593","IN","India","Karnataka","Dasarahalli","91"
"1594","IN","India","Karnataka","Davangere","91"
"1595","IN","India","Karnataka","Devadurga","91"
"1596","IN","India","Karnataka","Devagiri","91"
"1597","IN","India","Karnataka","Devanhalli","91"
"1598","IN","India","Karnataka","Dharwar","91"
"1599","IN","India","Karnataka","Dhupdal","91"
"1600","IN","India","Karnataka","Dod Ballapur","91"
"1601","IN","India","Karnataka","Donimalai","91"
"1602","IN","India","Karnataka","Gadag","91"
"1603","IN","India","Karnataka","Gajendragarh","91"
"1604","IN","India","Karnataka","Ganeshgudi","91"
"1605","IN","India","Karnataka","Gangawati","91"
"1606","IN","India","Karnataka","Gangoli","91"
"1607","IN","India","Karnataka","Gauribidanur","91"
"1608","IN","India","Karnataka","Gokak","91"
"1609","IN","India","Karnataka","Gokak Falls","91"
"1610","IN","India","Karnataka","Gonikoppal","91"
"1611","IN","India","Karnataka","Gorur","91"
"1612","IN","India","Karnataka","Gottikere","91"
"1613","IN","India","Karnataka","Gubbi","91"
"1614","IN","India","Karnataka","Gudibanda","91"
"1615","IN","India","Karnataka","Gulbarga","91"
"1616","IN","India","Karnataka","Guledgudda","91"
"1617","IN","India","Karnataka","Gundlupet","91"
"1618","IN","India","Karnataka","Gurmatkal","91"
"1619","IN","India","Karnataka","Haliyal","91"
"1620","IN","India","Karnataka","Hangal","91"
"1621","IN","India","Karnataka","Harihar","91"
